AF:3E10	BC:10C	DE:C4CF	HL:44CF	SP:FFFE
Executing 20 at PC 209
AF:3E10	BC:10C	DE:C4CF	HL:44CF	SP:FFFE
Executing 2a at PC 206
AF:C310	BC:10C	DE:C4CF	HL:44D0	SP:FFFE
Executing 12 at PC 207
AF:C310	BC:10C	DE:C4CF	HL:44D0	SP:FFFE
Executing 1c at PC 208
AF:C330	BC:10C	DE:C4D0	HL:44D0	SP:FFFE
Executing 20 at PC 209
AF:C330	BC:10C	DE:C4D0	HL:44D0	SP:FFFE
Executing 2a at PC 206
AF:EA30	BC:10C	DE:C4D0	HL:44D1	SP:FFFE
Executing 12 at PC 207
AF:EA30	BC:10C	DE:C4D0	HL:44D1	SP:FFFE
Executing 1c at PC 208
AF:EA10	BC:10C	DE:C4D1	HL:44D1	SP:FFFE
Executing 20 at PC 209
AF:EA10	BC:10C	DE:C4D1	HL:44D1	SP:FFFE
Executing 2a at PC 206
AF:FB10	BC:10C	DE:C4D1	HL:44D2	SP:FFFE
Executing 12 at PC 207
AF:FB10	BC:10C	DE:C4D1	HL:44D2	SP:FFFE
Executing 1c at PC 208
AF:FB10	BC:10C	DE:C4D2	HL:44D2	SP:FFFE
Executing 20 at PC 209
AF:FB10	BC:10C	DE:C4D2	HL:44D2	SP:FFFE
Executing 2a at PC 206
AF:DE10	BC:10C	DE:C4D2	HL:44D3	SP:FFFE
Executing 12 at PC 207
AF:DE10	BC:10C	DE:C4D2	HL:44D3	SP:FFFE
Executing 1c at PC 208
AF:DE10	BC:10C	DE:C4D3	HL:44D3	SP:FFFE
Executing 20 at PC 209
AF:DE10	BC:10C	DE:C4D3	HL:44D3	SP:FFFE
Executing 2a at PC 206
AF:3E10	BC:10C	DE:C4D3	HL:44D4	SP:FFFE
Executing 12 at PC 207
AF:3E10	BC:10C	DE:C4D3	HL:44D4	SP:FFFE
Executing 1c at PC 208
AF:3E10	BC:10C	DE:C4D4	HL:44D4	SP:FFFE
Executing 20 at PC 209
AF:3E10	BC:10C	DE:C4D4	HL:44D4	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4D4	HL:44D5	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4D4	HL:44D5	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4D5	HL:44D5	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4D5	HL:44D5	SP:FFFE
Executing 2a at PC 206
AF:EA10	BC:10C	DE:C4D5	HL:44D6	SP:FFFE
Executing 12 at PC 207
AF:EA10	BC:10C	DE:C4D5	HL:44D6	SP:FFFE
Executing 1c at PC 208
AF:EA10	BC:10C	DE:C4D6	HL:44D6	SP:FFFE
Executing 20 at PC 209
AF:EA10	BC:10C	DE:C4D6	HL:44D6	SP:FFFE
Executing 2a at PC 206
AF:FC10	BC:10C	DE:C4D6	HL:44D7	SP:FFFE
Executing 12 at PC 207
AF:FC10	BC:10C	DE:C4D6	HL:44D7	SP:FFFE
Executing 1c at PC 208
AF:FC10	BC:10C	DE:C4D7	HL:44D7	SP:FFFE
Executing 20 at PC 209
AF:FC10	BC:10C	DE:C4D7	HL:44D7	SP:FFFE
Executing 2a at PC 206
AF:DE10	BC:10C	DE:C4D7	HL:44D8	SP:FFFE
Executing 12 at PC 207
AF:DE10	BC:10C	DE:C4D7	HL:44D8	SP:FFFE
Executing 1c at PC 208
AF:DE10	BC:10C	DE:C4D8	HL:44D8	SP:FFFE
Executing 20 at PC 209
AF:DE10	BC:10C	DE:C4D8	HL:44D8	SP:FFFE
Executing 2a at PC 206
AF:3E10	BC:10C	DE:C4D8	HL:44D9	SP:FFFE
Executing 12 at PC 207
AF:3E10	BC:10C	DE:C4D8	HL:44D9	SP:FFFE
Executing 1c at PC 208
AF:3E10	BC:10C	DE:C4D9	HL:44D9	SP:FFFE
Executing 20 at PC 209
AF:3E10	BC:10C	DE:C4D9	HL:44D9	SP:FFFE
Executing 2a at PC 206
AF:C610	BC:10C	DE:C4D9	HL:44DA	SP:FFFE
Executing 12 at PC 207
AF:C610	BC:10C	DE:C4D9	HL:44DA	SP:FFFE
Executing 1c at PC 208
AF:C610	BC:10C	DE:C4DA	HL:44DA	SP:FFFE
Executing 20 at PC 209
AF:C610	BC:10C	DE:C4DA	HL:44DA	SP:FFFE
Executing 2a at PC 206
AF:EA10	BC:10C	DE:C4DA	HL:44DB	SP:FFFE
Executing 12 at PC 207
AF:EA10	BC:10C	DE:C4DA	HL:44DB	SP:FFFE
Executing 1c at PC 208
AF:EA10	BC:10C	DE:C4DB	HL:44DB	SP:FFFE
Executing 20 at PC 209
AF:EA10	BC:10C	DE:C4DB	HL:44DB	SP:FFFE
Executing 2a at PC 206
AF:FD10	BC:10C	DE:C4DB	HL:44DC	SP:FFFE
Executing 12 at PC 207
AF:FD10	BC:10C	DE:C4DB	HL:44DC	SP:FFFE
Executing 1c at PC 208
AF:FD10	BC:10C	DE:C4DC	HL:44DC	SP:FFFE
Executing 20 at PC 209
AF:FD10	BC:10C	DE:C4DC	HL:44DC	SP:FFFE
Executing 2a at PC 206
AF:DE10	BC:10C	DE:C4DC	HL:44DD	SP:FFFE
Executing 12 at PC 207
AF:DE10	BC:10C	DE:C4DC	HL:44DD	SP:FFFE
Executing 1c at PC 208
AF:DE10	BC:10C	DE:C4DD	HL:44DD	SP:FFFE
Executing 20 at PC 209
AF:DE10	BC:10C	DE:C4DD	HL:44DD	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4DD	HL:44DE	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4DD	HL:44DE	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4DE	HL:44DE	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4DE	HL:44DE	SP:FFFE
Executing 2a at PC 206
AF:4F10	BC:10C	DE:C4DE	HL:44DF	SP:FFFE
Executing 12 at PC 207
AF:4F10	BC:10C	DE:C4DE	HL:44DF	SP:FFFE
Executing 1c at PC 208
AF:4F10	BC:10C	DE:C4DF	HL:44DF	SP:FFFE
Executing 20 at PC 209
AF:4F10	BC:10C	DE:C4DF	HL:44DF	SP:FFFE
Executing 2a at PC 206
AF:C010	BC:10C	DE:C4DF	HL:44E0	SP:FFFE
Executing 12 at PC 207
AF:C010	BC:10C	DE:C4DF	HL:44E0	SP:FFFE
Executing 1c at PC 208
AF:C030	BC:10C	DE:C4E0	HL:44E0	SP:FFFE
Executing 20 at PC 209
AF:C030	BC:10C	DE:C4E0	HL:44E0	SP:FFFE
Executing 2a at PC 206
AF:CD30	BC:10C	DE:C4E0	HL:44E1	SP:FFFE
Executing 12 at PC 207
AF:CD30	BC:10C	DE:C4E0	HL:44E1	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4E1	HL:44E1	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4E1	HL:44E1	SP:FFFE
Executing 2a at PC 206
AF:9410	BC:10C	DE:C4E1	HL:44E2	SP:FFFE
Executing 12 at PC 207
AF:9410	BC:10C	DE:C4E1	HL:44E2	SP:FFFE
Executing 1c at PC 208
AF:9410	BC:10C	DE:C4E2	HL:44E2	SP:FFFE
Executing 20 at PC 209
AF:9410	BC:10C	DE:C4E2	HL:44E2	SP:FFFE
Executing 2a at PC 206
AF:C610	BC:10C	DE:C4E2	HL:44E3	SP:FFFE
Executing 12 at PC 207
AF:C610	BC:10C	DE:C4E2	HL:44E3	SP:FFFE
Executing 1c at PC 208
AF:C610	BC:10C	DE:C4E3	HL:44E3	SP:FFFE
Executing 20 at PC 209
AF:C610	BC:10C	DE:C4E3	HL:44E3	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4E3	HL:44E4	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4E3	HL:44E4	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4E4	HL:44E4	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4E4	HL:44E4	SP:FFFE
Executing 2a at PC 206
AF:B110	BC:10C	DE:C4E4	HL:44E5	SP:FFFE
Executing 12 at PC 207
AF:B110	BC:10C	DE:C4E4	HL:44E5	SP:FFFE
Executing 1c at PC 208
AF:B110	BC:10C	DE:C4E5	HL:44E5	SP:FFFE
Executing 20 at PC 209
AF:B110	BC:10C	DE:C4E5	HL:44E5	SP:FFFE
Executing 2a at PC 206
AF:C210	BC:10C	DE:C4E5	HL:44E6	SP:FFFE
Executing 12 at PC 207
AF:C210	BC:10C	DE:C4E5	HL:44E6	SP:FFFE
Executing 1c at PC 208
AF:C210	BC:10C	DE:C4E6	HL:44E6	SP:FFFE
Executing 20 at PC 209
AF:C210	BC:10C	DE:C4E6	HL:44E6	SP:FFFE
Executing 2a at PC 206
AF:2810	BC:10C	DE:C4E6	HL:44E7	SP:FFFE
Executing 12 at PC 207
AF:2810	BC:10C	DE:C4E6	HL:44E7	SP:FFFE
Executing 1c at PC 208
AF:2810	BC:10C	DE:C4E7	HL:44E7	SP:FFFE
Executing 20 at PC 209
AF:2810	BC:10C	DE:C4E7	HL:44E7	SP:FFFE
Executing 2a at PC 206
AF:1910	BC:10C	DE:C4E7	HL:44E8	SP:FFFE
Executing 12 at PC 207
AF:1910	BC:10C	DE:C4E7	HL:44E8	SP:FFFE
Executing 1c at PC 208
AF:1910	BC:10C	DE:C4E8	HL:44E8	SP:FFFE
Executing 20 at PC 209
AF:1910	BC:10C	DE:C4E8	HL:44E8	SP:FFFE
Executing 2a at PC 206
AF:E510	BC:10C	DE:C4E8	HL:44E9	SP:FFFE
Executing 12 at PC 207
AF:E510	BC:10C	DE:C4E8	HL:44E9	SP:FFFE
Executing 1c at PC 208
AF:E510	BC:10C	DE:C4E9	HL:44E9	SP:FFFE
Executing 20 at PC 209
AF:E510	BC:10C	DE:C4E9	HL:44E9	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4E9	HL:44EA	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4E9	HL:44EA	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4EA	HL:44EA	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4EA	HL:44EA	SP:FFFE
Executing 2a at PC 206
AF:6B10	BC:10C	DE:C4EA	HL:44EB	SP:FFFE
Executing 12 at PC 207
AF:6B10	BC:10C	DE:C4EA	HL:44EB	SP:FFFE
Executing 1c at PC 208
AF:6B10	BC:10C	DE:C4EB	HL:44EB	SP:FFFE
Executing 20 at PC 209
AF:6B10	BC:10C	DE:C4EB	HL:44EB	SP:FFFE
Executing 2a at PC 206
AF:C110	BC:10C	DE:C4EB	HL:44EC	SP:FFFE
Executing 12 at PC 207
AF:C110	BC:10C	DE:C4EB	HL:44EC	SP:FFFE
Executing 1c at PC 208
AF:C110	BC:10C	DE:C4EC	HL:44EC	SP:FFFE
Executing 20 at PC 209
AF:C110	BC:10C	DE:C4EC	HL:44EC	SP:FFFE
Executing 2a at PC 206
AF:1810	BC:10C	DE:C4EC	HL:44ED	SP:FFFE
Executing 12 at PC 207
AF:1810	BC:10C	DE:C4EC	HL:44ED	SP:FFFE
Executing 1c at PC 208
AF:1810	BC:10C	DE:C4ED	HL:44ED	SP:FFFE
Executing 20 at PC 209
AF:1810	BC:10C	DE:C4ED	HL:44ED	SP:FFFE
Executing 2a at PC 206
AF:210	BC:10C	DE:C4ED	HL:44EE	SP:FFFE
Executing 12 at PC 207
AF:210	BC:10C	DE:C4ED	HL:44EE	SP:FFFE
Executing 1c at PC 208
AF:210	BC:10C	DE:C4EE	HL:44EE	SP:FFFE
Executing 20 at PC 209
AF:210	BC:10C	DE:C4EE	HL:44EE	SP:FFFE
Executing 2a at PC 206
AF:110	BC:10C	DE:C4EE	HL:44EF	SP:FFFE
Executing 12 at PC 207
AF:110	BC:10C	DE:C4EE	HL:44EF	SP:FFFE
Executing 1c at PC 208
AF:110	BC:10C	DE:C4EF	HL:44EF	SP:FFFE
Executing 20 at PC 209
AF:110	BC:10C	DE:C4EF	HL:44EF	SP:FFFE
Executing 2a at PC 206
AF:10	BC:10C	DE:C4EF	HL:44F0	SP:FFFE
Executing 12 at PC 207
AF:10	BC:10C	DE:C4EF	HL:44F0	SP:FFFE
Executing 1c at PC 208
AF:30	BC:10C	DE:C4F0	HL:44F0	SP:FFFE
Executing 20 at PC 209
AF:30	BC:10C	DE:C4F0	HL:44F0	SP:FFFE
Executing 2a at PC 206
AF:E130	BC:10C	DE:C4F0	HL:44F1	SP:FFFE
Executing 12 at PC 207
AF:E130	BC:10C	DE:C4F0	HL:44F1	SP:FFFE
Executing 1c at PC 208
AF:E110	BC:10C	DE:C4F1	HL:44F1	SP:FFFE
Executing 20 at PC 209
AF:E110	BC:10C	DE:C4F1	HL:44F1	SP:FFFE
Executing 2a at PC 206
AF:FA10	BC:10C	DE:C4F1	HL:44F2	SP:FFFE
Executing 12 at PC 207
AF:FA10	BC:10C	DE:C4F1	HL:44F2	SP:FFFE
Executing 1c at PC 208
AF:FA10	BC:10C	DE:C4F2	HL:44F2	SP:FFFE
Executing 20 at PC 209
AF:FA10	BC:10C	DE:C4F2	HL:44F2	SP:FFFE
Executing 2a at PC 206
AF:F810	BC:10C	DE:C4F2	HL:44F3	SP:FFFE
Executing 12 at PC 207
AF:F810	BC:10C	DE:C4F2	HL:44F3	SP:FFFE
Executing 1c at PC 208
AF:F810	BC:10C	DE:C4F3	HL:44F3	SP:FFFE
Executing 20 at PC 209
AF:F810	BC:10C	DE:C4F3	HL:44F3	SP:FFFE
Executing 2a at PC 206
AF:DE10	BC:10C	DE:C4F3	HL:44F4	SP:FFFE
Executing 12 at PC 207
AF:DE10	BC:10C	DE:C4F3	HL:44F4	SP:FFFE
Executing 1c at PC 208
AF:DE10	BC:10C	DE:C4F4	HL:44F4	SP:FFFE
Executing 20 at PC 209
AF:DE10	BC:10C	DE:C4F4	HL:44F4	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4F4	HL:44F5	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4F4	HL:44F5	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4F5	HL:44F5	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4F5	HL:44F5	SP:FFFE
Executing 2a at PC 206
AF:E310	BC:10C	DE:C4F5	HL:44F6	SP:FFFE
Executing 12 at PC 207
AF:E310	BC:10C	DE:C4F5	HL:44F6	SP:FFFE
Executing 1c at PC 208
AF:E310	BC:10C	DE:C4F6	HL:44F6	SP:FFFE
Executing 20 at PC 209
AF:E310	BC:10C	DE:C4F6	HL:44F6	SP:FFFE
Executing 2a at PC 206
AF:C010	BC:10C	DE:C4F6	HL:44F7	SP:FFFE
Executing 12 at PC 207
AF:C010	BC:10C	DE:C4F6	HL:44F7	SP:FFFE
Executing 1c at PC 208
AF:C010	BC:10C	DE:C4F7	HL:44F7	SP:FFFE
Executing 20 at PC 209
AF:C010	BC:10C	DE:C4F7	HL:44F7	SP:FFFE
Executing 2a at PC 206
AF:FE10	BC:10C	DE:C4F7	HL:44F8	SP:FFFE
Executing 12 at PC 207
AF:FE10	BC:10C	DE:C4F7	HL:44F8	SP:FFFE
Executing 1c at PC 208
AF:FE10	BC:10C	DE:C4F8	HL:44F8	SP:FFFE
Executing 20 at PC 209
AF:FE10	BC:10C	DE:C4F8	HL:44F8	SP:FFFE
Executing 2a at PC 206
AF:CB10	BC:10C	DE:C4F8	HL:44F9	SP:FFFE
Executing 12 at PC 207
AF:CB10	BC:10C	DE:C4F8	HL:44F9	SP:FFFE
Executing 1c at PC 208
AF:CB10	BC:10C	DE:C4F9	HL:44F9	SP:FFFE
Executing 20 at PC 209
AF:CB10	BC:10C	DE:C4F9	HL:44F9	SP:FFFE
Executing 2a at PC 206
AF:2010	BC:10C	DE:C4F9	HL:44FA	SP:FFFE
Executing 12 at PC 207
AF:2010	BC:10C	DE:C4F9	HL:44FA	SP:FFFE
Executing 1c at PC 208
AF:2010	BC:10C	DE:C4FA	HL:44FA	SP:FFFE
Executing 20 at PC 209
AF:2010	BC:10C	DE:C4FA	HL:44FA	SP:FFFE
Executing 2a at PC 206
AF:610	BC:10C	DE:C4FA	HL:44FB	SP:FFFE
Executing 12 at PC 207
AF:610	BC:10C	DE:C4FA	HL:44FB	SP:FFFE
Executing 1c at PC 208
AF:610	BC:10C	DE:C4FB	HL:44FB	SP:FFFE
Executing 20 at PC 209
AF:610	BC:10C	DE:C4FB	HL:44FB	SP:FFFE
Executing 2a at PC 206
AF:FA10	BC:10C	DE:C4FB	HL:44FC	SP:FFFE
Executing 12 at PC 207
AF:FA10	BC:10C	DE:C4FB	HL:44FC	SP:FFFE
Executing 1c at PC 208
AF:FA10	BC:10C	DE:C4FC	HL:44FC	SP:FFFE
Executing 20 at PC 209
AF:FA10	BC:10C	DE:C4FC	HL:44FC	SP:FFFE
Executing 2a at PC 206
AF:F910	BC:10C	DE:C4FC	HL:44FD	SP:FFFE
Executing 12 at PC 207
AF:F910	BC:10C	DE:C4FC	HL:44FD	SP:FFFE
Executing 1c at PC 208
AF:F910	BC:10C	DE:C4FD	HL:44FD	SP:FFFE
Executing 20 at PC 209
AF:F910	BC:10C	DE:C4FD	HL:44FD	SP:FFFE
Executing 2a at PC 206
AF:DE10	BC:10C	DE:C4FD	HL:44FE	SP:FFFE
Executing 12 at PC 207
AF:DE10	BC:10C	DE:C4FD	HL:44FE	SP:FFFE
Executing 1c at PC 208
AF:DE10	BC:10C	DE:C4FE	HL:44FE	SP:FFFE
Executing 20 at PC 209
AF:DE10	BC:10C	DE:C4FE	HL:44FE	SP:FFFE
Executing 2a at PC 206
AF:CD10	BC:10C	DE:C4FE	HL:44FF	SP:FFFE
Executing 12 at PC 207
AF:CD10	BC:10C	DE:C4FE	HL:44FF	SP:FFFE
Executing 1c at PC 208
AF:CD10	BC:10C	DE:C4FF	HL:44FF	SP:FFFE
Executing 20 at PC 209
AF:CD10	BC:10C	DE:C4FF	HL:44FF	SP:FFFE
Executing 2a at PC 206
AF:E310	BC:10C	DE:C4FF	HL:4500	SP:FFFE
Executing 12 at PC 207
AF:E310	BC:10C	DE:C4FF	HL:4500	SP:FFFE
Executing 1c at PC 208
AF:E3B0	BC:10C	DE:C400	HL:4500	SP:FFFE
Executing 20 at PC 209
AF:E3B0	BC:10C	DE:C400	HL:4500	SP:FFFE
Executing 14 at PC 20b
AF:E310	BC:10C	DE:C500	HL:4500	SP:FFFE
Executing d at PC 20c
AF:E350	BC:10B	DE:C500	HL:4500	SP:FFFE
Executing 20 at PC 20d
AF:E350	BC:10B	DE:C500	HL:4500	SP:FFFE
Executing 2a at PC 206
AF:C050	BC:10B	DE:C500	HL:4501	SP:FFFE
Executing 12 at PC 207
AF:C050	BC:10B	DE:C500	HL:4501	SP:FFFE
Executing 1c at PC 208
AF:C010	BC:10B	DE:C501	HL:4501	SP:FFFE
Executing 20 at PC 209
AF:C010	BC:10B	DE:C501	HL:4501	SP:FFFE
Executing 2a at PC 206
AF:E110	BC:10B	DE:C501	HL:4502	SP:FFFE
Executing 12 at PC 207
AF:E110	BC:10B	DE:C501	HL:4502	SP:FFFE
Executing 1c at PC 208
AF:E110	BC:10B	DE:C502	HL:4502	SP:FFFE
Executing 20 at PC 209
AF:E110	BC:10B	DE:C502	HL:4502	SP:FFFE
Executing 2a at PC 206
AF:7D10	BC:10B	DE:C502	HL:4503	SP:FFFE
Executing 12 at PC 207
AF:7D10	BC:10B	DE:C502	HL:4503	SP:FFFE
Executing 1c at PC 208
AF:7D10	BC:10B	DE:C503	HL:4503	SP:FFFE
Executing 20 at PC 209
AF:7D10	BC:10B	DE:C503	HL:4503	SP:FFFE
Executing 2a at PC 206
AF:FE10	BC:10B	DE:C503	HL:4504	SP:FFFE
Executing 12 at PC 207
AF:FE10	BC:10B	DE:C503	HL:4504	SP:FFFE
Executing 1c at PC 208
AF:FE10	BC:10B	DE:C504	HL:4504	SP:FFFE
Executing 20 at PC 209
AF:FE10	BC:10B	DE:C504	HL:4504	SP:FFFE
Executing 2a at PC 206
AF:9410	BC:10B	DE:C504	HL:4505	SP:FFFE
Executing 12 at PC 207
AF:9410	BC:10B	DE:C504	HL:4505	SP:FFFE
Executing 1c at PC 208
AF:9410	BC:10B	DE:C505	HL:4505	SP:FFFE
Executing 20 at PC 209
AF:9410	BC:10B	DE:C505	HL:4505	SP:FFFE
Executing 2a at PC 206
AF:2010	BC:10B	DE:C505	HL:4506	SP:FFFE
Executing 12 at PC 207
AF:2010	BC:10B	DE:C505	HL:4506	SP:FFFE
Executing 1c at PC 208
AF:2010	BC:10B	DE:C506	HL:4506	SP:FFFE
Executing 20 at PC 209
AF:2010	BC:10B	DE:C506	HL:4506	SP:FFFE
Executing 2a at PC 206
AF:BA10	BC:10B	DE:C506	HL:4507	SP:FFFE
Executing 12 at PC 207
AF:BA10	BC:10B	DE:C506	HL:4507	SP:FFFE
Executing 1c at PC 208
AF:BA10	BC:10B	DE:C507	HL:4507	SP:FFFE
Executing 20 at PC 209
AF:BA10	BC:10B	DE:C507	HL:4507	SP:FFFE
Executing 2a at PC 206
AF:7C10	BC:10B	DE:C507	HL:4508	SP:FFFE
Executing 12 at PC 207
AF:7C10	BC:10B	DE:C507	HL:4508	SP:FFFE
Executing 1c at PC 208
AF:7C10	BC:10B	DE:C508	HL:4508	SP:FFFE
Executing 20 at PC 209
AF:7C10	BC:10B	DE:C508	HL:4508	SP:FFFE
Executing 2a at PC 206
AF:FE10	BC:10B	DE:C508	HL:4509	SP:FFFE
Executing 12 at PC 207
AF:FE10	BC:10B	DE:C508	HL:4509	SP:FFFE
Executing 1c at PC 208
AF:FE10	BC:10B	DE:C509	HL:4509	SP:FFFE
Executing 20 at PC 209
AF:FE10	BC:10B	DE:C509	HL:4509	SP:FFFE
Executing 2a at PC 206
AF:C610	BC:10B	DE:C509	HL:450A	SP:FFFE
Executing 12 at PC 207
AF:C610	BC:10B	DE:C509	HL:450A	SP:FFFE
Executing 1c at PC 208
AF:C610	BC:10B	DE:C50A	HL:450A	SP:FFFE
Executing 20 at PC 209
AF:C610	BC:10B	DE:C50A	HL:450A	SP:FFFE
Executing 2a at PC 206
AF:2010	BC:10B	DE:C50A	HL:450B	SP:FFFE
Executing 12 at PC 207
AF:2010	BC:10B	DE:C50A	HL:450B	SP:FFFE
Executing 1c at PC 208
AF:2010	BC:10B	DE:C50B	HL:450B	SP:FFFE
Executing 20 at PC 209
AF:2010	BC:10B	DE:C50B	HL:450B	SP:FFFE
Executing 2a at PC 206
AF:B510	BC:10B	DE:C50B	HL:450C	SP:FFFE
Executing 12 at PC 207
AF:B510	BC:10B	DE:C50B	HL:450C	SP:FFFE
Executing 1c at PC 208
AF:B510	BC:10B	DE:C50C	HL:450C	SP:FFFE
Executing 20 at PC 209
AF:B510	BC:10B	DE:C50C	HL:450C	SP:FFFE
Executing 2a at PC 206
AF:C310	BC:10B	DE:C50C	HL:450D	SP:FFFE
Executing 12 at PC 207
AF:C310	BC:10B	DE:C50C	HL:450D	SP:FFFE
Executing 1c at PC 208
AF:C310	BC:10B	DE:C50D	HL:450D	SP:FFFE
Executing 20 at PC 209
AF:C310	BC:10B	DE:C50D	HL:450D	SP:FFFE
Executing 2a at PC 206
AF:9F10	BC:10B	DE:C50D	HL:450E	SP:FFFE
Executing 12 at PC 207
AF:9F10	BC:10B	DE:C50D	HL:450E	SP:FFFE
Executing 1c at PC 208
AF:9F10	BC:10B	DE:C50E	HL:450E	SP:FFFE
Executing 20 at PC 209
AF:9F10	BC:10B	DE:C50E	HL:450E	SP:FFFE
Executing 2a at PC 206
AF:C110	BC:10B	DE:C50E	HL:450F	SP:FFFE
Executing 12 at PC 207
AF:C110	BC:10B	DE:C50E	HL:450F	SP:FFFE
Executing 1c at PC 208
AF:C110	BC:10B	DE:C50F	HL:450F	SP:FFFE
Executing 20 at PC 209
AF:C110	BC:10B	DE:C50F	HL:450F	SP:FFFE
Executing 2a at PC 206
AF:E510	BC:10B	DE:C50F	HL:4510	SP:FFFE
Executing 12 at PC 207
AF:E510	BC:10B	DE:C50F	HL:4510	SP:FFFE
Executing 1c at PC 208
AF:E530	BC:10B	DE:C510	HL:4510	SP:FFFE
Executing 20 at PC 209
AF:E530	BC:10B	DE:C510	HL:4510	SP:FFFE
Executing 2a at PC 206
AF:F530	BC:10B	DE:C510	HL:4511	SP:FFFE
Executing 12 at PC 207
AF:F530	BC:10B	DE:C510	HL:4511	SP:FFFE
Executing 1c at PC 208
AF:F510	BC:10B	DE:C511	HL:4511	SP:FFFE
Executing 20 at PC 209
AF:F510	BC:10B	DE:C511	HL:4511	SP:FFFE
Executing 2a at PC 206
AF:6F10	BC:10B	DE:C511	HL:4512	SP:FFFE
Executing 12 at PC 207
AF:6F10	BC:10B	DE:C511	HL:4512	SP:FFFE
Executing 1c at PC 208
AF:6F10	BC:10B	DE:C512	HL:4512	SP:FFFE
Executing 20 at PC 209
AF:6F10	BC:10B	DE:C512	HL:4512	SP:FFFE
Executing 2a at PC 206
AF:F010	BC:10B	DE:C512	HL:4513	SP:FFFE
Executing 12 at PC 207
AF:F010	BC:10B	DE:C512	HL:4513	SP:FFFE
Executing 1c at PC 208
AF:F010	BC:10B	DE:C513	HL:4513	SP:FFFE
Executing 20 at PC 209
AF:F010	BC:10B	DE:C513	HL:4513	SP:FFFE
Executing 2a at PC 206
AF:8010	BC:10B	DE:C513	HL:4514	SP:FFFE
Executing 12 at PC 207
AF:8010	BC:10B	DE:C513	HL:4514	SP:FFFE
Executing 1c at PC 208
AF:8010	BC:10B	DE:C514	HL:4514	SP:FFFE
Executing 20 at PC 209
AF:8010	BC:10B	DE:C514	HL:4514	SP:FFFE
Executing 2a at PC 206
AF:AD10	BC:10B	DE:C514	HL:4515	SP:FFFE
Executing 12 at PC 207
AF:AD10	BC:10B	DE:C514	HL:4515	SP:FFFE
Executing 1c at PC 208
AF:AD10	BC:10B	DE:C515	HL:4515	SP:FFFE
Executing 20 at PC 209
AF:AD10	BC:10B	DE:C515	HL:4515	SP:FFFE
Executing 2a at PC 206
AF:6F10	BC:10B	DE:C515	HL:4516	SP:FFFE
Executing 12 at PC 207
AF:6F10	BC:10B	DE:C515	HL:4516	SP:FFFE
Executing 1c at PC 208
AF:6F10	BC:10B	DE:C516	HL:4516	SP:FFFE
Executing 20 at PC 209
AF:6F10	BC:10B	DE:C516	HL:4516	SP:FFFE
Executing 2a at PC 206
AF:2610	BC:10B	DE:C516	HL:4517	SP:FFFE
Executing 12 at PC 207
AF:2610	BC:10B	DE:C516	HL:4517	SP:FFFE
Executing 1c at PC 208
AF:2610	BC:10B	DE:C517	HL:4517	SP:FFFE
Executing 20 at PC 209
AF:2610	BC:10B	DE:C517	HL:4517	SP:FFFE
Executing 2a at PC 206
AF:D910	BC:10B	DE:C517	HL:4518	SP:FFFE
Executing 12 at PC 207
AF:D910	BC:10B	DE:C517	HL:4518	SP:FFFE
Executing 1c at PC 208
AF:D910	BC:10B	DE:C518	HL:4518	SP:FFFE
Executing 20 at PC 209
AF:D910	BC:10B	DE:C518	HL:4518	SP:FFFE
Executing 2a at PC 206
AF:F010	BC:10B	DE:C518	HL:4519	SP:FFFE
Executing 12 at PC 207
AF:F010	BC:10B	DE:C518	HL:4519	SP:FFFE
Executing 1c at PC 208
AF:F010	BC:10B	DE:C519	HL:4519	SP:FFFE
Executing 20 at PC 209
AF:F010	BC:10B	DE:C519	HL:4519	SP:FFFE
Executing 2a at PC 206
